scope,seed,run_id,actor_id,driver_id,archetype,fleet,total_checkpoints,ready,queued,suppressed,expired,superseded,offered,displayed,accepted,dismissed,expanded,execution_observed,attached,unattached,first_checkpoint_min,first_attached_step,median_steps_between_attached,trip_transition_count,two_route_legs,topics,actions,final_payout_vnd,final_trips_done
seed,1004,1004-B-sp+al-all-c9beb6ef2,11,d-11,P1,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1055.0,,,15,1,shift_timing,ONLINE,80570,4
seed,1004,1004-B-sp+al-all-c9beb6ef2,12,d-12,P1,charge,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1009.0,5,,17,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,87199,5
seed,1004,1004-B-sp+al-all-c9beb6ef2,13,d-13,P2,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,472.0,31,26.0,53,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,383585,16
seed,1004,1004-B-sp+al-all-c9beb6ef2,14,d-14,P2,swap,4,3,0,1,0,0,0,0,0,0,0,3,3,1,523.0,9,11.5,36,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,201798,11
seed,1004,1004-B-sp+al-all-c9beb6ef2,15,d-15,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,480.0,53,,63,1,energy;shift_timing,ONLINE;SWAP,439816,20
seed,1004,1004-B-sp+al-all-c9beb6ef2,16,d-16,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,429.0,17,,35,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,157403,10
seed,1004,1004-B-sp+al-all-c9beb6ef2,17,d-17,P2,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,449.0,,,43,1,shift_timing,ONLINE,306430,13
seed,1004,1004-B-sp+al-all-c9beb6ef2,18,d-18,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,511.0,41,,41,1,energy;shift_timing,ONLINE;SWAP,293741,12
seed,1004,1004-B-sp+al-all-c9beb6ef2,19,d-19,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,534.0,37,,46,1,energy;shift_timing,ONLINE;SWAP,317544,13
seed,1004,1004-B-sp+al-all-c9beb6ef2,20,d-20,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,486.0,53,,59,1,energy;shift_timing,ONLINE;SWAP,405412,19
seed,1004,1004-B-sp+al-all-c9beb6ef2,21,d-21,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,449.0,55,,30,1,energy;shift_timing,ONLINE;SWAP,191770,9
seed,1004,1004-B-sp+al-all-c9beb6ef2,22,d-22,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,480.0,32,,24,1,energy;shift_timing,ONLINE;SWAP,137432,8
seed,1004,1004-B-sp+al-all-c9beb6ef2,23,d-23,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,426.0,27,,46,1,energy;shift_timing,ONLINE;SWAP,367981,15
seed,1004,1004-B-sp+al-all-c9beb6ef2,24,d-24,P2,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,440.0,,,33,1,shift_timing,ONLINE,251960,11
seed,1004,1004-B-sp+al-all-c9beb6ef2,25,d-25,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,436.0,14,,37,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,281673,12
seed,1004,1004-B-sp+al-all-c9beb6ef2,26,d-26,P2,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,471.0,33,32.0,68,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,466269,20
seed,1004,1004-B-sp+al-all-c9beb6ef2,27,d-27,P2,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,539.0,,,48,1,shift_timing,ONLINE,374708,16
seed,1004,1004-B-sp+al-all-c9beb6ef2,28,d-28,P2,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,442.0,,,18,1,shift_timing,ONLINE,117351,6
seed,1004,1004-B-sp+al-all-c9beb6ef2,29,d-29,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,522.0,58,,62,1,energy;shift_timing,ONLINE;SWAP,406250,20
seed,1004,1004-B-sp+al-all-c9beb6ef2,30,d-30,P2,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,452.0,15,,20,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,98784,6
seed,1004,1004-B-sp+al-all-c9beb6ef2,31,d-31,P3,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,549.0,,,38,1,shift_timing,ONLINE,291250,12
seed,1004,1004-B-sp+al-all-c9beb6ef2,32,d-32,P3,charge,2,1,0,1,0,0,0,0,0,0,0,2,1,1,569.0,40,,41,1,energy;shift_timing,ONLINE;SWAP,199234,11
seed,1004,1004-B-sp+al-all-c9beb6ef2,33,d-33,P3,swap,2,1,0,1,0,0,0,0,0,0,0,1,1,1,599.0,27,,38,1,rest;shift_timing,ONLINE;REST,207163,11
seed,1004,1004-B-sp+al-all-c9beb6ef2,34,d-34,P3,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,593.0,33,40.0,55,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,414423,18
seed,1004,1004-B-sp+al-all-c9beb6ef2,35,d-35,P3,charge,2,1,0,1,0,0,0,0,0,0,0,2,1,1,599.0,67,,32,1,energy;shift_timing,ONLINE;SWAP,239071,10
seed,1004,1004-B-sp+al-all-c9beb6ef2,36,d-36,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,460.0,1,,19,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262499,6
seed,1004,1004-B-sp+al-all-c9beb6ef2,37,d-37,P4,swap,3,2,0,1,0,0,0,0,0,0,0,2,2,1,403.0,1,43.0,21,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,282500,6
seed,1004,1004-B-sp+al-all-c9beb6ef2,38,d-38,P4,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,473.0,1,53.0,32,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,262500,9
seed,1004,1004-B-sp+al-all-c9beb6ef2,39,d-39,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,398.0,1,,28,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,282499,8
seed,1004,1004-B-sp+al-all-c9beb6ef2,40,d-40,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,373.0,1,,33,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,282501,10
seed,1004,1004-B-sp+al-all-c9beb6ef2,41,d-41,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,458.0,1,,22,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262500,6
seed,1004,1004-B-sp+al-all-c9beb6ef2,42,d-42,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,382.0,1,,39,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,322500,12
seed,1004,1004-B-sp+al-all-c9beb6ef2,43,d-43,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,438.0,1,,50,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,312732,15
seed,1004,1004-B-sp+al-all-c9beb6ef2,44,d-44,P4,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,448.0,1,35.0,42,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,302498,12
seed,1004,1004-B-sp+al-all-c9beb6ef2,45,d-45,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,416.0,1,,23,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262500,7
seed,1004,1004-B-sp+al-all-c9beb6ef2,46,d-46,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,417.0,1,,31,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,312500,10
seed,1004,1004-B-sp+al-all-c9beb6ef2,47,d-47,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,433.0,1,,11,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262499,3
seed,1004,1004-B-sp+al-all-c9beb6ef2,48,d-48,P4,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,438.0,1,68.0,39,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,302500,12
seed,1004,1004-B-sp+al-all-c9beb6ef2,49,d-49,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,455.0,1,,20,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262499,6
seed,1004,1004-B-sp+al-all-c9beb6ef2,50,d-50,P4,swap,3,2,0,1,0,0,0,0,0,0,0,2,2,1,386.0,1,49.0,37,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,292502,11
seed,1004,1004-B-sp+al-all-c9beb6ef2,51,d-51,P4,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,476.0,1,,19,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,262500,5
seed,1004,1004-B-sp+al-all-c9beb6ef2,52,d-52,P5,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,992.0,,,27,1,shift_timing,ONLINE,178897,9
seed,1004,1004-B-sp+al-all-c9beb6ef2,53,d-53,P5,charge,2,1,0,1,0,0,0,0,0,0,0,2,1,1,960.0,25,,29,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,166180,8
seed,1004,1004-B-sp+al-all-c9beb6ef2,54,d-54,P5,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,927.0,,,51,1,shift_timing,ONLINE,369386,17
seed,1004,1004-B-sp+al-all-c9beb6ef2,55,d-55,P5,charge,2,1,0,1,0,0,0,0,0,0,0,2,1,1,967.0,7,,34,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,233576,11
seed,1004,1004-B-sp+al-all-c9beb6ef2,56,d-56,P5,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1016.0,,,36,1,shift_timing,ONLINE,224803,11
seed,1004,1004-B-sp+al-all-c9beb6ef2,57,d-57,P5,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,1004.0,36,,54,1,energy;shift_timing,ONLINE;SWAP,424067,17
seed,1004,1004-B-sp+al-all-c9beb6ef2,58,d-58,P5,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,997.0,,,44,1,shift_timing,ONLINE,347824,14
seed,1004,1004-B-sp+al-all-c9beb6ef2,59,d-59,P5,charge,1,0,0,1,0,0,0,0,0,0,0,1,0,1,939.0,,,32,1,shift_timing,ONLINE,198561,10
seed,1004,1004-B-sp+al-all-c9beb6ef2,60,d-60,P5,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,962.0,7,83.0,55,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,327556,16
seed,1004,1004-B-sp+al-all-c9beb6ef2,61,d-61,P5,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1002.0,,,57,1,shift_timing,ONLINE,414666,18
seed,1004,1004-B-sp+al-all-c9beb6ef2,62,d-62,P5,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,936.0,,,18,1,shift_timing,ONLINE,132218,6
seed,1004,1004-B-sp+al-all-c9beb6ef2,63,d-63,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,325.0,1,,17,1,rest;shift_timing,ONLINE;REST,121578,5
seed,1004,1004-B-sp+al-all-c9beb6ef2,64,d-64,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,320.0,1,,12,1,energy;shift_timing,ONLINE;SWAP,107017,4
seed,1004,1004-B-sp+al-all-c9beb6ef2,65,d-65,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,327.0,1,,36,1,energy;shift_timing,ONLINE;SWAP,240072,11
seed,1004,1004-B-sp+al-all-c9beb6ef2,66,d-66,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,300.0,1,,38,1,energy;shift_timing,ONLINE;SWAP,319634,12
seed,1004,1004-B-sp+al-all-c9beb6ef2,67,d-67,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,300.0,1,,31,1,energy;shift_timing,ONLINE;SWAP,231605,10
seed,1004,1004-B-sp+al-all-c9beb6ef2,68,d-68,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,340.0,1,20.0,34,1,bonus_eligibility;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST,221909,11
seed,1004,1004-B-sp+al-all-c9beb6ef2,69,d-69,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,300.0,1,,26,1,energy;shift_timing,ONLINE;SWAP,160984,8
seed,1004,1004-B-sp+al-all-c9beb6ef2,70,d-70,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,300.0,8,23.0,29,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,191440,9
seed,1004,1004-B-sp+al-all-c9beb6ef2,71,d-71,P6,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,313.0,,,27,1,shift_timing,ONLINE,226757,9
seed,1004,1004-B-sp+al-all-c9beb6ef2,72,d-72,P6,swap,3,2,0,1,0,0,0,0,0,0,0,2,2,1,334.0,5,70.0,44,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,269241,13
seed,1004,1004-B-sp+al-all-c9beb6ef2,73,d-73,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,325.0,1,21.0,17,1,bonus_eligibility;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST,117906,5
seed,1004,1004-B-sp+al-all-c9beb6ef2,74,d-74,P6,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,344.0,1,,40,1,rest;shift_timing,ONLINE;REST,343245,13
seed,1004,1004-B-sp+al-all-c9beb6ef2,75,d-75,P6,swap,4,3,0,1,0,0,0,0,0,0,0,4,3,1,302.0,1,16.5,29,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,204766,9
seed,1004,1004-B-sp+al-all-c9beb6ef2,76,d-76,P6,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,314.0,1,9.0,19,1,bonus_eligibility;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST,119683,6
seed,1004,1004-B-sp+al-all-c9beb6ef2,77,d-77,P6,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,310.0,,,27,1,shift_timing,ONLINE,225368,9
seed,1004,1004-B-sp+al-all-c9beb6ef2,78,d-78,P6,swap,4,3,0,1,0,0,0,0,0,0,0,3,3,1,317.0,1,17.5,33,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,236942,10
seed,1004,1004-B-sp+al-all-c9beb6ef2,79,d-79,P7,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,937.0,19,,67,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,482697,21
seed,1004,1004-B-sp+al-all-c9beb6ef2,80,d-80,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,937.0,,,28,1,shift_timing,ONLINE,119465,8
seed,1004,1004-B-sp+al-all-c9beb6ef2,81,d-81,P7,swap,2,1,0,1,0,0,0,0,0,0,0,1,1,1,951.0,70,,59,1,energy;shift_timing,ONLINE;SWAP,411475,18
seed,1004,1004-B-sp+al-all-c9beb6ef2,82,d-82,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,904.0,,,48,1,shift_timing,ONLINE,301465,15
seed,1004,1004-B-sp+al-all-c9beb6ef2,83,d-83,P7,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,938.0,20,,40,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,240848,12
seed,1004,1004-B-sp+al-all-c9beb6ef2,84,d-84,P7,swap,3,2,0,1,0,0,0,0,0,0,0,3,2,1,939.0,17,37.0,41,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,240904,12
seed,1004,1004-B-sp+al-all-c9beb6ef2,85,d-85,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,945.0,,,35,1,shift_timing,ONLINE,196122,11
seed,1004,1004-B-sp+al-all-c9beb6ef2,86,d-86,P7,swap,1,0,0,1,0,0,0,0,0,0,0,1,0,1,931.0,,,42,1,shift_timing,ONLINE,240280,14
seed,1004,1004-B-sp+al-all-c9beb6ef2,87,d-87,P7,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,924.0,41,,45,1,energy;shift_timing,ONLINE;SWAP,325507,14
seed,1004,1004-B-sp+al-all-c9beb6ef2,88,d-88,P7,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,938.0,28,,40,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,278408,12
seed,1004,1004-B-sp+al-all-c9beb6ef2,89,d-89,P7,swap,2,1,0,1,0,0,0,0,0,0,0,2,1,1,919.0,34,,40,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,311925,13
all_seeds,ALL,,0,d-0,P1,charge,7,2,0,5,0,0,0,0,0,0,0,5,2,5,1011.0,4,,98,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,627433,30
all_seeds,ALL,,1,d-1,P1,charge,5,0,0,5,0,0,0,0,0,0,0,5,0,5,1033.0,,,124,1,shift_timing,ONLINE,777820,39
all_seeds,ALL,,2,d-2,P1,charge,6,1,0,5,0,0,0,0,0,0,0,5,1,5,1012.0,3,,122,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,710969,36
all_seeds,ALL,,3,d-3,P1,charge,5,0,0,5,0,0,0,0,0,0,0,5,0,5,1006.0,,,90,1,shift_timing,ONLINE,565037,29
all_seeds,ALL,,4,d-4,P1,charge,5,0,0,5,0,0,0,0,0,0,0,5,0,5,1000.0,,,75,1,shift_timing,ONLINE,438657,23
all_seeds,ALL,,5,d-5,P1,charge,6,1,0,5,0,0,0,0,0,0,0,5,1,5,995.0,19,,109,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,686227,34
all_seeds,ALL,,6,d-6,P1,charge,7,2,0,5,0,0,0,0,0,0,0,6,2,5,996.0,4,,107,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,571435,30
all_seeds,ALL,,7,d-7,P1,charge,7,2,0,5,0,0,0,0,0,0,0,5,2,5,1013.0,5,,87,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,510236,26
all_seeds,ALL,,8,d-8,P1,charge,6,1,0,5,0,0,0,0,0,0,0,5,1,5,1010.0,4,,89,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,581762,27
all_seeds,ALL,,9,d-9,P1,charge,6,1,0,5,0,0,0,0,0,0,0,5,1,5,1013.0,5,,94,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,535344,28
all_seeds,ALL,,10,d-10,P1,charge,6,1,0,5,0,0,0,0,0,0,0,5,1,5,994.0,4,,112,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,719800,34
all_seeds,ALL,,11,d-11,P1,charge,6,1,0,5,0,0,0,0,0,0,0,5,1,5,995.0,9,,102,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,559523,30
all_seeds,ALL,,12,d-12,P1,charge,7,2,0,5,0,0,0,0,0,0,0,5,2,5,995.0,5,,92,1,bonus_eligibility;shift_timing,ONLINE;PROTECT_ELIGIBILITY,552553,28
all_seeds,ALL,,13,d-13,P2,swap,12,7,0,5,0,0,0,0,0,0,0,12,7,5,470.0,4,21.0,226,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1582037,70
all_seeds,ALL,,14,d-14,P2,swap,10,5,0,5,0,0,0,0,0,0,0,9,5,5,477.0,9,11.5,221,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1512598,70
all_seeds,ALL,,15,d-15,P2,swap,9,4,0,5,0,0,0,0,0,0,0,9,4,5,428.0,15,,243,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1814145,76
all_seeds,ALL,,16,d-16,P2,swap,9,4,0,5,0,0,0,0,0,0,0,8,4,5,429.0,6,,239,1,bonus_eligibility;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST,1666275,74
all_seeds,ALL,,17,d-17,P2,swap,11,6,0,5,0,0,0,0,0,0,0,11,6,5,425.0,27,10.5,265,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1876476,81
all_seeds,ALL,,18,d-18,P2,swap,10,5,0,5,0,0,0,0,0,0,0,10,5,5,429.0,39,,206,1,energy;shift_timing,ONLINE;SWAP,1512077,65
all_seeds,ALL,,19,d-19,P2,swap,8,3,0,5,0,0,0,0,0,0,0,8,3,5,428.0,28,,282,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,2117300,89
all_seeds,ALL,,20,d-20,P2,swap,9,4,0,5,0,0,0,0,0,0,0,9,4,5,434.0,32,,251,1,energy;shift_timing,ONLINE;SWAP,1924693,81
all_seeds,ALL,,21,d-21,P2,swap,9,4,0,5,0,0,0,0,0,0,0,8,4,5,433.0,30,41.0,176,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1217559,56
all_seeds,ALL,,22,d-22,P2,swap,10,5,0,5,0,0,0,0,0,0,0,10,5,5,480.0,19,50.0,202,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1431245,65
all_seeds,ALL,,23,d-23,P2,swap,10,5,0,5,0,0,0,0,0,0,0,9,5,5,426.0,27,12.0,213,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1593185,68
all_seeds,ALL,,24,d-24,P2,swap,10,5,0,5,0,0,0,0,0,0,0,10,5,5,424.0,17,33.5,231,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1715021,73
all_seeds,ALL,,25,d-25,P2,swap,8,3,0,5,0,0,0,0,0,0,0,8,3,5,436.0,14,11.0,191,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1309673,58
all_seeds,ALL,,26,d-26,P2,swap,13,8,0,5,0,0,0,0,0,0,0,13,8,5,426.0,7,32.0,226,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1667840,71
all_seeds,ALL,,27,d-27,P2,swap,7,2,0,5,0,0,0,0,0,0,0,7,2,5,432.0,13,,216,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1514047,68
all_seeds,ALL,,28,d-28,P2,swap,7,2,0,5,0,0,0,0,0,0,0,7,2,5,423.0,20,36.0,185,1,energy;rest;shift_timing,ONLINE;REST;SWAP,1284604,58
all_seeds,ALL,,29,d-29,P2,swap,9,4,0,5,0,0,0,0,0,0,0,9,4,5,464.0,30,,231,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1618304,72
all_seeds,ALL,,30,d-30,P2,swap,9,4,0,5,0,0,0,0,0,0,0,9,4,5,427.0,15,,148,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1036388,48
all_seeds,ALL,,31,d-31,P3,swap,7,2,0,5,0,0,0,0,0,0,0,7,2,5,546.0,31,,212,1,energy;shift_timing,ONLINE;SWAP,1578876,66
all_seeds,ALL,,32,d-32,P3,charge,8,3,0,5,0,0,0,0,0,0,0,8,3,5,569.0,30,,239,1,energy;shift_timing,ONLINE;SWAP,1715814,75
all_seeds,ALL,,33,d-33,P3,swap,8,3,0,5,0,0,0,0,0,0,0,6,3,5,555.0,27,42.0,187,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1282185,58
all_seeds,ALL,,34,d-34,P3,swap,8,3,0,5,0,0,0,0,0,0,0,8,3,5,541.0,31,40.0,229,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1795816,73
all_seeds,ALL,,35,d-35,P3,swap,13,8,0,5,0,0,0,0,0,0,0,12,7,6,548.0,8,73.5,252,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1759319,78
all_seeds,ALL,,36,d-36,P4,swap,13,8,0,5,0,0,0,0,0,0,0,13,8,5,368.0,1,58.0,182,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1443315,53
all_seeds,ALL,,37,d-37,P4,swap,14,9,0,5,0,0,0,0,0,0,0,13,9,5,368.0,1,48.0,125,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1392501,36
all_seeds,ALL,,38,d-38,P4,swap,13,8,0,5,0,0,0,0,0,0,0,13,8,5,388.0,1,48.0,170,1,bonus_eligibility;energy;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST;SWAP,1412498,50
all_seeds,ALL,,39,d-39,P4,swap,11,6,0,5,0,0,0,0,0,0,0,10,6,5,371.0,1,73.0,148,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1412500,42
all_seeds,ALL,,40,d-40,P4,swap,13,8,0,5,0,0,0,0,0,0,0,13,8,5,365.0,1,30.0,137,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1372498,40
all_seeds,ALL,,41,d-41,P4,swap,11,6,0,5,0,0,0,0,0,0,0,10,6,5,380.0,1,116.0,126,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1362502,38
all_seeds,ALL,,42,d-42,P4,swap,11,6,0,5,0,0,0,0,0,0,0,11,6,5,382.0,1,54.0,164,1,bonus_eligibility;rest;shift_timing,ONLINE;PROTECT_ELIGIBILITY;REST,1432499,49
all_seeds,ALL,,43,d-43,P4,swap,11,6,0,5,0,0,0,0,0,0,0,11,6,5,370.0,1,74.0,126,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1382732,37
all_seeds,ALL,,44,d-44,P4,swap,12,7,0,5,0,0,0,0,0,0,0,11,7,5,361.0,1,41.0,145,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1402496,44
all_seeds,ALL,,45,d-45,P4,swap,11,6,0,5,0,0,0,0,0,0,0,11,6,5,370.0,1,131.0,124,1,bonus_eligibility;energy;shift_timing,ONLINE;PROTECT_ELIGIBILITY;SWAP,1352500,37
