seed,run_id,actor_id,archetype,fleet,checkpoints,ready_checkpoints,checkpoint_topics,current_future_distinct,swap_soon_candidates,checkpoint_execution_links,max_topic_revisions,trips,payout_vnd,points,soc_end_pct,online_min,rest_min,charge_min,idle_min,longest_inferred_idle_min,long_idle_blocks_30m,empty_share,high_empty_share_40pct,soc_skips,repeated_soc_skips,swap_started,swap_failed,swap_done,swap_wait_max_min,battery_stranded,rest_events,cancel_after_accept,decline_economics,decline_behavior,mission_completed,newbie_events,ratings,recap_inputs_present,energy_event_count
1004,1004-B-sp+al-all-c9beb6ef2,53,P5,charge,9,1,bonus_eligibility;shift_timing,8,8,8,8,8,166180,55,15.297,479.511,0.0,210.0,122.0,132.402,3,0.4161,True,0,False,0,0,0,0.0,0,0,2,1,0,0,0,7,True,1
1004,1004-B-sp+al-all-c9beb6ef2,54,P5,swap,12,0,shift_timing,10,8,11,12,17,369386,70,23.69,512.837,0.0,19.086,126.0,40.0,1,0.5015,True,0,False,2,0,2,0.0,0,0,0,0,0,1,0,12,True,4
1004,1004-B-sp+al-all-c9beb6ef2,55,P5,charge,9,1,bonus_eligibility;shift_timing,8,8,9,8,11,233576,75,17.348,472.84,0.0,210.0,78.0,141.014,2,0.4186,True,0,False,0,0,0,0.0,0,0,0,0,1,0,0,7,True,1
1004,1004-B-sp+al-all-c9beb6ef2,56,P5,charge,10,0,shift_timing,8,5,9,10,11,224803,50,11.214,423.816,0.0,210.0,136.0,42.0,2,0.4253,True,0,False,0,0,0,0.0,0,0,1,1,0,0,0,8,True,1
1004,1004-B-sp+al-all-c9beb6ef2,57,P5,swap,8,1,energy;shift_timing,5,5,8,7,17,424067,80,47.672,435.511,0.0,3.315,64.0,21.251,0,0.3906,False,1,False,2,0,2,0.0,0,0,0,0,0,2,0,12,True,5
1004,1004-B-sp+al-all-c9beb6ef2,58,P5,swap,9,0,shift_timing,7,5,9,9,14,347824,75,82.875,442.765,0.0,5.245,140.0,24.305,0,0.4293,True,0,False,2,0,2,2.0,0,0,1,0,0,2,0,10,True,4
1004,1004-B-sp+al-all-c9beb6ef2,59,P5,charge,6,0,shift_timing,6,6,5,6,10,198561,75,10.165,500.155,39.474,210.0,38.0,168.474,1,0.4209,True,0,False,0,0,0,0.0,0,1,1,0,0,0,0,8,True,1
1004,1004-B-sp+al-all-c9beb6ef2,60,P5,swap,11,2,bonus_eligibility;energy;shift_timing,7,6,11,9,16,327556,80,56.602,477.408,0.0,20.154,124.0,58.384,1,0.4309,True,4,True,2,0,2,11.0,0,0,1,1,0,1,0,13,True,8
1004,1004-B-sp+al-all-c9beb6ef2,61,P5,swap,9,0,shift_timing,6,5,9,9,18,414666,75,42.914,437.398,0.0,12.148,92.0,20.504,0,0.4305,True,1,False,2,0,2,0.0,0,0,1,0,0,2,0,14,True,5
1004,1004-B-sp+al-all-c9beb6ef2,62,P5,swap,9,0,shift_timing,7,7,9,9,6,132218,20,58.041,503.988,0.0,5.064,320.0,42.0,7,0.5303,True,0,False,1,0,1,0.0,0,0,0,0,0,0,0,4,True,2
1004,1004-B-sp+al-all-c9beb6ef2,63,P6,swap,9,1,rest;shift_timing,5,4,9,8,5,121578,40,91.765,492.032,95.741,13.21,192.0,40.0,3,0.4675,True,0,False,1,0,1,5.0,0,3,1,0,0,1,0,5,True,2
1004,1004-B-sp+al-all-c9beb6ef2,64,P6,swap,9,1,energy;shift_timing,5,3,8,8,4,107017,30,73.619,452.847,71.681,11.012,208.0,42.0,3,0.4594,True,0,False,1,0,1,0.0,0,2,0,0,0,0,0,3,True,2
1004,1004-B-sp+al-all-c9beb6ef2,65,P6,swap,8,2,energy;shift_timing,3,1,7,6,11,240072,70,46.146,431.131,30.943,1.954,142.0,40.0,2,0.4034,True,1,False,1,0,1,0.0,0,1,1,0,0,1,0,10,True,3
1004,1004-B-sp+al-all-c9beb6ef2,66,P6,swap,9,1,energy;shift_timing,6,6,9,8,12,319634,75,76.604,476.397,42.331,13.512,124.0,40.0,2,0.4354,True,0,False,2,0,2,0.0,0,1,1,0,0,2,0,10,True,4
1004,1004-B-sp+al-all-c9beb6ef2,67,P6,swap,9,2,energy;shift_timing,4,3,9,7,10,231605,60,55.357,420.932,20.266,11.757,146.0,30.309,1,0.4627,True,0,False,1,0,1,0.0,0,1,0,1,0,1,0,10,True,2
1004,1004-B-sp+al-all-c9beb6ef2,68,P6,swap,12,2,bonus_eligibility;rest;shift_timing,7,3,12,10,11,221909,60,35.733,449.999,57.076,1.072,132.0,34.0,1,0.4855,True,0,False,1,0,1,0.0,0,2,0,1,0,1,0,11,True,2
1004,1004-B-sp+al-all-c9beb6ef2,69,P6,swap,8,1,energy;shift_timing,5,4,8,7,8,160984,45,67.472,421.998,40.947,11.138,156.0,38.0,1,0.4856,True,0,False,1,0,1,0.0,0,1,0,2,0,1,0,7,True,2
1004,1004-B-sp+al-all-c9beb6ef2,70,P6,swap,10,2,bonus_eligibility;energy;shift_timing,6,4,10,8,9,191440,50,41.781,466.036,69.138,6.124,148.0,40.0,2,0.419,True,1,False,1,0,1,0.0,0,2,0,1,0,1,0,7,True,3
1004,1004-B-sp+al-all-c9beb6ef2,71,P6,swap,13,0,shift_timing,12,12,13,13,9,226757,55,22.213,531.074,113.76,1.027,144.0,42.0,1,0.3559,False,0,False,1,0,1,0.0,0,4,0,0,0,1,0,7,True,2
1004,1004-B-sp+al-all-c9beb6ef2,72,P6,swap,11,2,bonus_eligibility;energy;shift_timing,8,6,10,9,13,269241,70,22.385,490.342,90.567,3.54,114.0,19.359,0,0.4585,True,0,False,1,0,1,0.0,0,3,1,2,1,2,0,11,True,2
1004,1004-B-sp+al-all-c9beb6ef2,73,P6,swap,8,2,bonus_eligibility;rest;shift_timing,4,2,8,6,5,117906,40,72.141,518.81,118.284,6.698,226.0,40.0,4,0.5024,True,1,False,1,0,1,0.0,0,4,0,1,0,1,0,5,True,3
1004,1004-B-sp+al-all-c9beb6ef2,74,P6,swap,13,1,rest;shift_timing,9,6,13,12,13,343245,85,100.0,542.763,94.297,8.559,116.0,20.0,0,0.3684,False,0,False,2,0,2,0.0,0,3,0,0,1,2,0,10,True,4
1004,1004-B-sp+al-all-c9beb6ef2,75,P6,swap,11,3,bonus_eligibility;energy;rest;shift_timing,6,4,10,8,9,204766,60,43.886,540.888,115.858,11.468,172.0,40.0,3,0.4204,True,0,False,1,0,1,0.0,0,4,0,2,0,1,0,5,True,2
1004,1004-B-sp+al-all-c9beb6ef2,76,P6,swap,12,2,bonus_eligibility;rest;shift_timing,7,5,11,10,6,119683,50,69.335,496.401,94.458,1.923,228.0,40.0,4,0.5106,True,0,False,1,0,1,0.0,0,3,0,1,0,1,0,4,True,2
1004,1004-B-sp+al-all-c9beb6ef2,77,P6,swap,8,0,shift_timing,5,2,8,8,9,225368,60,51.376,537.162,133.929,11.549,156.0,38.0,2,0.3898,False,0,False,1,0,1,0.0,0,5,0,0,0,1,0,8,True,2
1004,1004-B-sp+al-all-c9beb6ef2,78,P6,swap,13,3,bonus_eligibility;energy;rest;shift_timing,7,5,12,10,10,236942,65,44.558,538.84,121.838,5.049,160.0,33.561,2,0.4557,True,0,False,1,0,1,0.0,0,4,1,1,0,1,0,8,True,2
1004,1004-B-sp+al-all-c9beb6ef2,79,P7,swap,11,1,bonus_eligibility;shift_timing,7,5,10,10,21,482697,100,20.147,502.36,0.0,12.698,80.0,21.377,0,0.4109,True,1,False,2,0,2,0.0,0,0,0,1,0,2,0,16,True,5
1004,1004-B-sp+al-all-c9beb6ef2,80,P7,swap,11,0,shift_timing,8,8,11,11,8,119465,25,35.613,502.36,21.367,25.106,280.0,40.0,4,0.6415,True,0,False,1,0,1,20.0,0,1,1,0,0,0,0,5,True,2
1004,1004-B-sp+al-all-c9beb6ef2,81,P7,swap,10,1,energy;shift_timing,8,8,9,9,18,411475,85,55.472,488.73,0.0,9.604,118.0,40.0,1,0.4643,True,1,False,2,0,2,0.0,0,0,1,0,0,2,0,14,True,5
1004,1004-B-sp+al-all-c9beb6ef2,82,P7,swap,9,0,shift_timing,7,6,8,9,15,301465,65,73.313,499.455,0.0,14.662,186.0,42.0,2,0.4899,True,0,False,2,0,2,0.0,0,0,1,0,1,1,0,14,True,4
1004,1004-B-sp+al-all-c9beb6ef2,83,P7,swap,11,1,bonus_eligibility;shift_timing,7,7,11,10,12,240848,55,25.53,501.308,25.718,1.168,210.0,40.0,3,0.4851,True,0,False,1,0,1,0.0,0,1,0,1,1,1,0,8,True,2
1004,1004-B-sp+al-all-c9beb6ef2,84,P7,swap,11,2,bonus_eligibility;energy;shift_timing,6,4,10,9,12,240904,50,100.0,483.344,0.0,8.93,212.0,40.0,2,0.4943,True,1,False,2,0,2,0.0,0,0,1,1,1,1,0,11,True,5
1004,1004-B-sp+al-all-c9beb6ef2,85,P7,swap,12,0,shift_timing,9,8,12,12,11,196122,35,98.251,494.971,0.0,55.754,228.0,40.0,3,0.5334,True,0,False,2,0,2,43.0,0,0,1,0,0,0,0,8,True,4
1004,1004-B-sp+al-all-c9beb6ef2,86,P7,swap,11,0,shift_timing,8,8,11,11,14,240280,45,88.69,508.23,40.713,9.169,228.0,40.0,2,0.5709,True,0,False,2,0,2,0.0,0,1,0,0,0,1,0,14,True,4
1004,1004-B-sp+al-all-c9beb6ef2,87,P7,swap,12,2,energy;shift_timing,7,6,11,10,14,325507,75,80.862,515.145,37.796,47.586,114.0,34.0,1,0.4848,True,0,False,2,0,2,37.0,0,1,1,1,0,1,0,11,True,4
1004,1004-B-sp+al-all-c9beb6ef2,88,P7,swap,11,1,bonus_eligibility;shift_timing,7,5,11,10,12,278408,55,98.124,501.055,0.0,50.418,194.0,40.0,3,0.496,True,0,False,2,0,2,35.0,0,0,1,2,0,2,0,9,True,4
1004,1004-B-sp+al-all-c9beb6ef2,89,P7,swap,11,1,bonus_eligibility;shift_timing,8,6,11,10,13,311925,70,73.227,512.911,0.0,29.098,196.0,40.0,3,0.4298,True,0,False,2,0,2,17.0,0,0,0,1,0,1,0,10,True,4
